,algorithm,policy,machine_id,workload_type,avg_cpu_actual,avg_cpu_predicted,avg_solar_pv,energy_consumed_wh,green_energy_wh,grid_energy_wh,geuf_percentage
144,TempoSight,PREDICTIVE_CARBON_AWARE,"(310,)",MEDIUM,36.11833322842667,35.47,0.0,272.2366664568533,0.0,272.2366664568533,0.0
145,TempoSight,NAIVE_CARBON_AWARE,"(310,)",MEDIUM,36.11833322842667,35.47,0.0,272.2366664568533,0.0,272.2366664568533,0.0
146,TempoSight,GREEN_OBLIVIOUS,"(310,)",MEDIUM,30.948333295184167,30.23,0.0,261.89666659036834,0.0,261.89666659036834,0.0
147,TempoSight,PREDICTIVE_CARBON_AWARE,"(311,)",MEDIUM,29.84416658084,30.19,0.03497396932269129,259.6883331616799,140.88333740998027,118.80499575169972,54.25093060390488
148,TempoSight,NAIVE_CARBON_AWARE,"(311,)",MEDIUM,30.6066665649425,31.12,0.020143178536679622,261.213333129885,78.98422020090985,182.22911292897516,30.237438209800704
149,TempoSight,GREEN_OBLIVIOUS,"(311,)",MEDIUM,29.84416658084,30.19,0.03497396932269129,259.6883331616799,140.88333740998027,118.80499575169972,54.25093060390488
150,TempoSight,PREDICTIVE_CARBON_AWARE,"(313,)",MEDIUM,30.1333334287,30.08,0.016944974789742922,260.26666685739997,68.31422012461319,191.9524467327868,26.24777922946334
151,TempoSight,NAIVE_CARBON_AWARE,"(313,)",MEDIUM,30.1333334287,30.08,0.016944974789742922,260.26666685739997,68.31422012461319,191.9524467327868,26.24777922946334
152,TempoSight,GREEN_OBLIVIOUS,"(313,)",MEDIUM,30.1333334287,30.08,0.016944974789742922,260.26666685739997,68.31422012461319,191.9524467327868,26.24777922946334
153,TempoSight,PREDICTIVE_CARBON_AWARE,"(332,)",MEDIUM,32.771666622156665,33.34,0.0,265.5433332443133,0.0,265.5433332443133,0.0
154,TempoSight,NAIVE_CARBON_AWARE,"(332,)",MEDIUM,32.771666622156665,33.34,0.0,265.5433332443133,0.0,265.5433332443133,0.0
155,TempoSight,GREEN_OBLIVIOUS,"(332,)",MEDIUM,29.540833314258332,30.06,0.0,259.08166662851664,0.0,259.08166662851664,0.0
156,TempoSight,PREDICTIVE_CARBON_AWARE,"(334,)",MEDIUM,32.844166676200835,33.22,0.0,265.6883333524017,0.0,265.6883333524017,0.0
157,TempoSight,NAIVE_CARBON_AWARE,"(334,)",MEDIUM,32.844166676200835,33.22,0.0,265.6883333524017,0.0,265.6883333524017,0.0
158,TempoSight,GREEN_OBLIVIOUS,"(334,)",MEDIUM,30.219166692095,30.38,0.0,260.43833338419,0.0,260.43833338419,0.0
159,TempoSight,PREDICTIVE_CARBON_AWARE,"(339,)",MEDIUM,30.34333330790167,30.3,0.0008233448094331232,260.68666661580335,11.138744793980742,249.54792182182257,4.272847913006951
160,TempoSight,NAIVE_CARBON_AWARE,"(339,)",MEDIUM,30.34333330790167,30.3,0.0008233448094331232,260.68666661580335,11.138744793980742,249.54792182182257,4.272847913006951
161,TempoSight,GREEN_OBLIVIOUS,"(339,)",MEDIUM,30.34333330790167,30.3,0.0008233448094331232,260.68666661580335,11.138744793980742,249.54792182182257,4.272847913006951
162,TempoSight,PREDICTIVE_CARBON_AWARE,"(342,)",MEDIUM,32.49541672070777,31.0,0.0,264.99083344141553,0.0,264.99083344141553,0.0
163,TempoSight,NAIVE_CARBON_AWARE,"(342,)",MEDIUM,32.49541672070777,31.0,0.0,264.99083344141553,0.0,264.99083344141553,0.0
164,TempoSight,GREEN_OBLIVIOUS,"(342,)",MEDIUM,32.03000009854278,30.08,0.0,264.0600001970855,0.0,264.0600001970855,0.0
165,TempoSight,PREDICTIVE_CARBON_AWARE,"(344,)",MEDIUM,29.9941666285175,30.06,0.00244779047362397,259.988333257035,18.81744380317974,241.17088945385524,7.237803161181103
166,TempoSight,NAIVE_CARBON_AWARE,"(344,)",MEDIUM,30.70749996502833,30.81,0.0008233448094331232,261.41499993005664,11.098744800337407,250.31625512971925,4.245641911637416
167,TempoSight,GREEN_OBLIVIOUS,"(344,)",MEDIUM,29.9941666285175,30.06,0.00244779047362397,259.988333257035,18.81744380317974,241.17088945385524,7.237803161181103
168,TempoSight,PREDICTIVE_CARBON_AWARE,"(346,)",MEDIUM,33.245833381012496,32.97,0.8756329497264108,266.491666762025,266.491666762025,0.0,100.0
169,TempoSight,NAIVE_CARBON_AWARE,"(346,)",MEDIUM,33.245833381012496,32.97,0.8756329497264108,266.491666762025,266.491666762025,0.0,100.0
170,TempoSight,GREEN_OBLIVIOUS,"(346,)",MEDIUM,30.437500047684168,30.08,0.4489610018600549,260.87500009536836,163.55050600095203,97.32449409441628,62.69305450547683
171,TempoSight,PREDICTIVE_CARBON_AWARE,"(362,)",MEDIUM,30.707500060399997,30.67,1.4829303116933079e-06,261.41500012079996,10.198333326976666,251.21666679382332,3.9012043387961723
172,TempoSight,NAIVE_CARBON_AWARE,"(362,)",MEDIUM,30.707500060399997,30.67,1.4829303116933079e-06,261.41500012079996,10.198333326976666,251.21666679382332,3.9012043387961723
173,TempoSight,GREEN_OBLIVIOUS,"(362,)",MEDIUM,30.707500060399997,30.67,1.4829303116933079e-06,261.41500012079996,10.198333326976666,251.21666679382332,3.9012043387961723
174,TempoSight,PREDICTIVE_CARBON_AWARE,"(367,)",MEDIUM,30.228333393729162,30.19,0.8756329497264108,260.45666678745835,260.45666678745835,0.0,100.0
175,TempoSight,NAIVE_CARBON_AWARE,"(367,)",MEDIUM,30.228333393729162,30.19,0.8756329497264108,260.45666678745835,260.45666678745835,0.0,100.0
176,TempoSight,GREEN_OBLIVIOUS,"(367,)",MEDIUM,30.184999990465837,30.08,0.12137451199674197,260.36999998093165,93.75670095303681,166.61329902789487,36.009025986059505
177,TempoSight,PREDICTIVE_CARBON_AWARE,"(370,)",MEDIUM,34.32749997775,34.53,0.0,268.6549999555,0.0,268.6549999555,0.0
178,TempoSight,NAIVE_CARBON_AWARE,"(370,)",MEDIUM,34.32749997775,34.53,0.0,268.6549999555,0.0,268.6549999555,0.0
179,TempoSight,GREEN_OBLIVIOUS,"(370,)",MEDIUM,30.44500002861,30.39,0.0,260.89000005722,0.0,260.89000005722,0.0
180,TempoSight,PREDICTIVE_CARBON_AWARE,"(375,)",MEDIUM,34.54729167620292,34.78,0.0,269.09458335240583,0.0,269.09458335240583,0.0
181,TempoSight,NAIVE_CARBON_AWARE,"(375,)",MEDIUM,34.54729167620292,34.78,0.0,269.09458335240583,0.0,269.09458335240583,0.0
182,TempoSight,GREEN_OBLIVIOUS,"(375,)",MEDIUM,30.278333314256667,30.52,0.0,260.5566666285133,0.0,260.5566666285133,0.0
183,TempoSight,PREDICTIVE_CARBON_AWARE,"(386,)",MEDIUM,30.527500057220834,30.2,0.8756329497264108,261.05500011444167,261.05500011444167,0.0,100.0
